trade_date,ticker,company_name,sector,pattern_type,score,pattern_score,macro_pass,triggered_today,setup_ready,entry_close,last_trade_date,last_close,trading_days_forward,return_to_last_pct,return_5d_pct,return_10d_pct,return_20d_pct,max_favorable_pct,max_adverse_pct,fundamental_pass,market_score_delta
2026-05-25,360ONE,360 ONE WAM LIMITED,,vcp,100.0,100.0,False,True,False,1142.4,2026-06-24,1099.9,21,-3.7202,-4.6569,-5.8999,-2.2321,1.987,-9.7251,False,0.0
2026-05-25,AARTIIND,Aarti Industries Limited,,vcp,100.0,100.0,True,True,False,482.6,2026-06-24,466.55,21,-3.3257,-2.6627,-8.7443,-1.8649,4.6208,-12.1426,False,0.0
2026-05-25,ABB,ABB India Limited,,vcp,100.0,100.0,True,True,False,6755.0,2026-06-24,6967.5,21,3.1458,5.7883,2.6055,5.9734,8.6603,-1.51,True,0.0
2026-05-25,ABSLAMC,Aditya Birla Sun Life AMC Limited,,vcp,100.0,100.0,True,True,False,1016.2,2026-06-24,1192.6,21,17.3588,1.0825,4.5463,17.9886,20.5373,-1.8796,True,0.0
2026-05-25,ACUTAAS,Acutaas Chemicals Limited,,vcp,100.0,100.0,True,True,False,2923.8,2026-06-24,3268.6,21,11.7929,3.8922,9.4021,12.087,17.8022,-2.0384,True,0.0
2026-05-25,ADANIENSOL,Adani Energy Solutions Limited,,vcp,100.0,100.0,True,True,False,1404.3,2026-06-24,1495.9,21,6.5228,8.9938,12.4546,6.3662,14.9897,-3.3255,False,0.0
2026-05-25,ADANIENT,Adani Enterprises Limited,Conglomerate,vcp,100.0,100.0,False,True,False,2849.7,2026-06-24,3069.7,21,7.7201,4.1548,4.5689,3.9723,8.4921,-3.8741,False,0.0
2026-05-25,ADANIPORTS,Adani Ports and Special Economic Zone Limited,Infrastructure,vcp,100.0,100.0,True,True,False,1802.9,2026-06-24,1813.3,21,0.5768,0.6434,1.3035,-1.0483,3.0451,-3.2004,True,0.0
2026-05-25,ADOR,Ador Welding Limited,,vcp,100.0,100.0,False,True,False,1079.8,2026-06-24,1220.0,21,12.9839,2.6857,5.4269,15.6603,16.9568,-0.6112,False,0.0
2026-05-25,ADVENZYMES,Advanced Enzyme Technologies Limited,,vcp,100.0,100.0,False,True,False,376.85,2026-06-24,369.1,21,-2.0565,4.0467,-1.2472,-0.6501,5.0153,-5.002,False,0.0
2026-05-25,AEROENTER,Aeroflex Enterprises Limited,,vcp,100.0,100.0,False,True,False,98.07,2026-06-24,134.14,21,36.7799,-1.8558,7.1174,45.753,52.4931,-4.7619,False,0.0
2026-05-25,AEROFLEX,Aeroflex Industries Limited,,vcp,100.0,100.0,True,True,False,414.35,2026-06-24,479.65,21,15.7596,1.2308,2.7392,21.3346,25.9563,-9.1227,False,0.0
2026-05-25,AJANTPHARM,Ajanta Pharma Limited,,vcp,100.0,100.0,True,True,False,3081.5,2026-06-24,3255.7,21,5.6531,-5.4941,-2.0866,3.4366,5.9549,-7.5126,True,0.0
2026-05-25,ALIVUS,Alivus Life Sciences Limited,,vcp,100.0,100.0,False,True,False,1049.7,2026-06-24,1120.0,21,6.6972,-0.2001,-1.4004,6.5924,8.088,-5.0776,True,0.0
2026-05-25,ALKEM,Alkem Laboratories Limited,,vcp,100.0,100.0,False,True,False,5400.5,2026-06-24,5442.5,21,0.7777,-2.9905,-0.8333,0.2778,7.1938,-4.407,True,0.0
2026-05-25,AMBIKCO,Ambika Cotton Mills Limited,,vcp,100.0,100.0,False,True,False,1605.1,2026-06-24,1770.5,21,10.3047,5.7629,0.4174,2.8659,13.1581,-3.4328,False,0.0
2026-05-25,ANURAS,Anupam Rasayan India Limited,,vcp,100.0,100.0,True,True,False,1371.1,2026-06-24,1286.0,21,-6.2067,-3.3696,-7.5779,-7.3226,1.3785,-11.881,False,0.0
2026-05-25,APCOTEXIND,Apcotex Industries Limited,,vcp,100.0,100.0,False,True,False,494.9,2026-06-24,530.1,21,7.1125,-0.1616,8.9109,7.8804,16.9933,-3.6169,True,0.0
2026-05-25,APEX,Apex Frozen Foods Limited,,vcp,100.0,100.0,True,True,False,461.9,2026-06-24,411.8,21,-10.8465,-4.4815,-11.2795,-9.3094,2.598,-16.6486,False,0.0
2026-05-25,APOLLO,Apollo Micro Systems Limited,,pocket_pivot,100.0,100.0,False,True,False,408.2,2026-06-24,395.0,21,-3.2337,7.0554,1.1881,-0.3062,9.4806,-11.8079,False,0.0
2026-05-25,ARMANFIN,Arman Financial Services Limited,,vcp,100.0,100.0,False,True,False,1717.4,2026-06-24,1655.0,21,-3.6334,-7.4764,-6.306,-5.6714,8.8273,-13.1769,False,0.0
2026-05-25,ARVIND,Arvind Limited,,vcp,100.0,100.0,True,True,False,482.25,2026-06-24,556.1,21,15.3136,3.8154,3.7014,8.1493,16.4334,-3.3593,False,0.0
2026-05-25,ASHIANA,Ashiana Housing Limited,,vcp,100.0,100.0,False,True,False,379.8,2026-06-24,383.0,21,0.8425,-4.5945,-4.634,-1.2112,6.6351,-11.5324,False,0.0
2026-05-25,ASTERDM,Aster DM Healthcare Limited,,vcp,100.0,100.0,True,True,False,746.9,2026-06-24,769.7,21,3.0526,-2.671,5.8174,2.5372,11.9963,-4.7664,False,0.0
2026-05-25,ASTRAMICRO,Astra Microwave Products Limited,,pocket_pivot,100.0,100.0,False,True,False,1235.6,2026-06-24,1662.6,21,34.5581,7.1382,17.9751,36.6704,40.4581,-3.9171,False,0.0
2026-05-25,ATUL,Atul Limited,,vcp,100.0,100.0,False,True,False,7039.5,2026-06-24,6619.0,21,-5.9734,-5.6609,-5.4762,-7.5645,0.8736,-9.0631,False,0.0
2026-05-25,AXISCADES,AXISCADES Technologies Limited,,vcp,100.0,100.0,True,True,False,2045.0,2026-06-24,1757.9,21,-14.0391,-17.7408,-5.3545,-9.9364,2.3276,-20.5379,False,0.0
2026-05-25,BAJAJCON,Bajaj Consumer Care Limited,,vcp,100.0,100.0,True,True,False,561.8,2026-06-24,590.05,21,5.0285,1.7533,3.6312,3.5155,12.6023,-2.9815,True,0.0
2026-05-25,BANDHANBNK,Bandhan Bank Limited,,vcp,100.0,100.0,False,True,False,196.97,2026-06-24,211.76,21,7.5088,4.752,5.0617,5.1531,10.7428,-1.7566,False,0.0
2026-05-25,BANKA,Banka BioLoo Limited,,vcp,100.0,100.0,False,True,False,83.64,2026-06-24,91.7,21,9.6365,10.3898,6.2171,4.6748,12.5897,-1.9608,False,0.0
2026-05-25,BBOX,Black Box Limited,,vcp,100.0,100.0,True,True,False,976.15,2026-06-24,986.5,21,1.0603,5.701,-0.6198,3.1809,12.9949,-7.1813,True,0.0
2026-05-25,BHARATFORG,Bharat Forge Limited,,vcp,100.0,100.0,True,True,False,1918.3,2026-06-24,2122.8,21,10.6605,-0.8028,0.3701,12.1983,12.9907,-2.4918,False,0.0
2026-05-25,BHEL,Bharat Heavy Electricals Limited,,vcp,100.0,100.0,True,True,False,419.4,2026-06-24,402.9,21,-3.9342,-2.0625,-5.4483,-4.6614,1.3114,-12.351,False,0.0
2026-05-25,BIOCON,Biocon Limited,,vcp,100.0,100.0,False,True,False,430.05,2026-06-24,420.65,21,-2.1858,-3.081,-3.1857,-1.5928,2.4067,-5.6389,False,0.0
2026-05-25,BLISSGVS,Bliss GVS Pharma Limited,,pocket_pivot,100.0,100.0,True,True,False,317.55,2026-06-24,460.1,21,44.8906,36.8131,32.7665,48.0239,55.4873,-3.9206,False,0.0
2026-05-25,CAMS,Computer Age Management Services Limited,,vcp,100.0,100.0,False,True,False,769.65,2026-06-24,797.2,21,3.5795,0.3898,-2.5921,5.457,8.6208,-6.451,True,0.0
2026-05-25,CANFINHOME,Can Fin Homes Limited,,vcp,100.0,100.0,False,True,False,838.4,2026-06-24,886.2,21,5.7013,-1.0854,-1.3597,5.26,7.1982,-5.427,False,0.0
2026-05-25,CAPLIPOINT,Caplin Point Laboratories Limited,,vcp,100.0,100.0,False,True,False,2077.9,2026-06-24,2519.0,21,21.2282,-4.3217,8.5327,19.8758,24.6451,-6.1553,True,0.0
2026-05-25,CARBORUNIV,Carborundum Universal Limited,,vcp,100.0,100.0,False,True,False,1057.4,2026-06-24,1162.5,21,9.9395,-3.2438,-1.6361,14.6491,23.5956,-6.0715,False,0.0
2026-05-25,CARERATING,CARE Ratings Limited,,vcp,100.0,100.0,False,True,False,1687.6,2026-06-24,1678.5,21,-0.5392,-2.868,-3.7094,0.8533,3.6976,-6.9388,True,0.0
2026-05-25,CARYSIL,CARYSIL LIMITED,,pocket_pivot,100.0,100.0,False,True,False,1116.55,2026-06-24,1198.5,21,7.3396,-0.2732,0.6314,3.0496,11.7639,-6.9276,True,0.0
2026-05-25,CCL,CCL Products (India) Limited,,vcp,100.0,100.0,False,True,False,1059.0,2026-06-24,1167.1,21,10.2077,1.0859,8.508,9.4806,16.7328,-1.5109,True,0.0
2026-05-25,CEMPRO,Cemindia Projects Limited,,vcp,100.0,100.0,False,True,False,879.95,2026-06-24,1214.2,21,37.9851,18.3817,36.8032,38.9283,46.7811,-1.1705,True,0.0
2026-05-25,CHENNPETRO,Chennai Petroleum Corporation Limited,,vcp,100.0,100.0,True,True,False,1030.6,2026-06-24,1128.0,21,9.4508,10.7704,18.9986,8.1118,21.1915,-1.6107,True,0.0
2026-05-25,CHOLAFIN,Cholamandalam Investment and Finance Company Limited,,vcp,100.0,100.0,False,True,False,1591.0,2026-06-24,1792.9,21,12.6901,-6.8008,-6.0088,8.4789,13.325,-9.2018,False,0.0
2026-05-25,CIEINDIA,CIE Automotive India Limited,,vcp,100.0,100.0,False,True,False,461.45,2026-06-24,470.0,21,1.8529,-3.5215,-4.5617,1.842,4.7784,-7.6281,False,0.0
2026-05-25,COALINDIA,Coal India Limited,Energy,vcp,100.0,100.0,False,True,False,458.0,2026-06-24,441.75,21,-3.548,3.0895,1.9432,-2.9803,5.7751,-6.4629,True,0.0
2026-05-25,COASTCORP,Coastal Corporation Limited,,vcp,100.0,100.0,True,True,False,58.69,2026-06-24,50.76,21,-13.5117,-17.9077,-17.4817,-11.7396,7.3437,-24.9446,False,0.0
2026-05-25,CORDSCABLE,Cords Cable Industries Limited,,pocket_pivot,100.0,100.0,False,True,False,235.6,2026-06-24,210.34,21,-10.7216,-5.3311,-11.1121,-9.5925,10.1019,-16.2097,False,0.0
2026-05-25,CRAFTSMAN,Craftsman Automation Limited,,vcp,100.0,100.0,True,True,False,8692.5,2026-06-24,9384.5,21,7.9609,3.2959,4.9928,8.6626,14.3284,-1.4035,False,0.0
2026-05-25,CYIENTDLM,Cyient DLM Limited,,vcp,100.0,100.0,False,True,False,437.85,2026-06-24,467.0,21,6.6575,5.9495,1.3247,7.2742,14.0345,-4.5335,False,0.0
2026-05-25,DCBBANK,DCB Bank Limited,,vcp,100.0,100.0,True,True,False,182.57,2026-06-24,185.56,21,1.6377,-5.1323,-2.7168,1.2379,4.2888,-7.4328,False,0.0
2026-05-25,DHAMPURSUG,Dhampur Sugar Mills Limited,,vcp,100.0,100.0,False,True,False,145.33,2026-06-24,139.56,21,-3.9703,-4.4588,-1.0803,-3.6675,2.1812,-6.9015,False,0.0
2026-05-25,DHANBANK,Dhanlaxmi Bank Limited,,vcp,100.0,100.0,False,True,False,33.5,2026-06-24,34.39,21,2.6567,0.6567,-1.2537,3.1343,4.9851,-7.403,False,0.0
2026-05-25,DIACABS,Diamond Power Infrastructure Limited,,vcp,100.0,100.0,False,True,False,196.59,2026-06-24,204.43,21,3.988,-0.9868,2.991,2.8537,11.3994,-8.0523,False,0.0
2026-05-25,DSSL,Dynacons Systems & Solutions Limited,,pocket_pivot,100.0,100.0,True,True,False,1895.1,2026-06-24,1418.7,21,-25.1385,-20.6955,-30.9113,-26.0619,1.5672,-35.3016,True,0.0
2026-05-25,E2E,E2E Networks Limited,,pocket_pivot,100.0,100.0,False,True,False,370.2,2026-06-24,418.2,21,12.966,16.8017,10.4268,16.9638,26.7963,-4.0789,False,0.0
2026-05-25,EMCURE,Emcure Pharmaceuticals Limited,,vcp,100.0,100.0,True,True,False,1738.3,2026-06-24,1840.1,21,5.8563,-1.9502,0.3624,4.5044,9.4575,-4.1017,True,0.0
2026-05-25,EPL,EPL Limited,,vcp,100.0,100.0,False,True,False,219.25,2026-06-24,230.75,21,5.2452,-4.0274,-1.1676,6.2303,8.5473,-6.9966,False,0.0
2026-05-25,EQUITASBNK,Equitas Small Finance Bank Limited,,vcp,100.0,100.0,False,True,False,68.16,2026-06-24,77.05,21,13.0428,2.3474,10.0059,13.0869,17.5763,-1.9073,False,0.0
2026-05-25,ESABINDIA,Esab India Limited,,vcp,100.0,100.0,True,True,False,6989.5,2026-06-24,5760.0,21,-17.5907,-12.4973,-18.2345,-17.7337,2.561,-20.588,True,0.0
2026-05-25,FCL,Fineotex Chemical Limited,,pocket_pivot,100.0,100.0,True,True,False,39.03,2026-06-24,42.89,21,9.8898,8.5319,2.1266,11.1965,20.8814,-13.8868,False,0.0
2026-05-25,FEDERALBNK,The Federal Bank  Limited,,vcp,100.0,100.0,True,True,False,289.25,2026-06-24,325.2,21,12.4287,1.3137,8.9369,10.5964,13.051,-1.9533,False,0.0
2026-05-25,FINCABLES,Finolex Cables Limited,,vcp,100.0,100.0,False,True,False,1068.9,2026-06-24,1136.6,21,6.3336,-6.2494,-3.4428,8.2608,12.6298,-10.0196,False,0.0
2026-05-25,FLUOROCHEM,Gujarat Fluorochemicals Limited,,vcp,100.0,100.0,False,True,False,3832.4,2026-06-24,3908.7,21,1.9909,-4.6472,-6.6173,1.5265,3.0164,-9.9468,False,0.0
2026-05-25,GAEL,Gujarat Ambuja Exports Limited,,vcp,100.0,100.0,True,True,False,162.97,2026-06-24,161.56,21,-0.8652,-4.51,-1.6567,-1.0002,1.6752,-7.3449,False,0.0
2026-05-25,GALAPREC,Gala Precision Engineering Limited,,vcp,100.0,100.0,False,True,False,876.05,2026-06-24,1132.2,21,29.2392,3.2932,3.1562,26.7679,36.8643,-2.848,False,0.0
2026-05-25,GANDHAR,Gandhar Oil Refinery (India) Limited,,vcp,100.0,100.0,False,True,False,169.99,2026-06-24,179.44,21,5.5592,-8.3534,-6.2651,6.3886,8.8299,-10.583,False,0.0
2026-05-25,GANDHAR,Gandhar Oil Refinery (India) Limited,,pocket_pivot,100.0,100.0,False,True,False,169.99,2026-06-24,179.44,21,5.5592,-8.3534,-6.2651,6.3886,8.8299,-10.583,False,0.0
2026-05-25,GANDHITUBE,Gandhi Special Tubes Limited,,pocket_pivot,100.0,100.0,False,True,False,961.25,2026-06-24,855.45,21,-11.0065,-11.8596,-11.8752,-11.355,1.4304,-14.632,True,0.0
2026-05-25,GICRE,General Insurance Corporation of India,,vcp,100.0,100.0,False,True,False,391.4,2026-06-24,363.7,21,-7.0772,-3.513,-0.8687,-6.0296,2.7082,-11.4205,False,0.0
2026-05-25,GOLDIAM,Goldiam International Limited,,vcp,100.0,100.0,False,True,False,407.95,2026-06-24,464.3,21,13.813,4.0446,6.4959,15.0876,24.3902,-3.8608,True,0.0
2026-05-25,GRANULES,Granules India Limited,,vcp,100.0,100.0,True,True,False,758.4,2026-06-24,770.85,21,1.6416,2.5251,0.8768,3.903,6.0522,-2.8877,False,0.0
2026-05-25,GRAPHITE,Graphite India Limited,,vcp,100.0,100.0,True,True,False,748.45,2026-06-24,622.85,21,-16.7813,-3.6208,-10.8691,-15.826,3.2668,-17.563,False,0.0
2026-05-25,GRINDWELL,Grindwell Norton Limited,,vcp,100.0,100.0,False,True,False,1936.0,2026-06-24,2128.4,21,9.938,-3.9773,-0.1446,9.4525,12.4483,-7.1384,True,0.0
2026-05-25,GRWRHITECH,Garware Hi-Tech Films Limited,,vcp,100.0,100.0,True,True,False,5587.9,2026-06-24,6669.0,21,19.3472,5.4869,11.4014,21.2978,26.8008,-4.0355,False,0.0
2026-05-25,GUJALKALI,Gujarat Alkalies and Chemicals Limited,,vcp,100.0,100.0,False,True,False,700.3,2026-06-24,626.75,21,-10.5026,-5.0621,-9.5745,-9.0675,2.092,-12.9587,False,0.0
2026-05-25,HAL,Hindustan Aeronautics Limited,,vcp,100.0,100.0,False,True,False,4425.9,2026-06-24,4368.9,21,-1.2879,-3.3304,-3.6625,1.6788,2.465,-6.2609,True,0.0
2026-05-25,HALEOSLABS,HALEOS LABS LIMITED,,vcp,100.0,100.0,True,True,False,1664.0,2026-06-24,1370.0,21,-17.6683,-13.2272,-15.3906,-17.5421,5.7632,-20.3726,False,0.0
2026-05-25,HARSHA,Harsha Engineers International Limited,,vcp,100.0,100.0,False,True,False,402.2,2026-06-24,431.95,21,7.3968,-1.8399,-1.554,6.7877,12.1333,-4.2765,False,0.0
2026-05-25,HEALTHX,Health X Platform Limited,,pocket_pivot,100.0,100.0,False,True,False,322.45,2026-06-24,324.55,21,0.6513,-6.5126,-9.0712,-1.6902,3.706,-14.9636,False,0.0
2026-05-25,HINDZINC,Hindustan Zinc Limited,,vcp,100.0,100.0,True,True,False,634.5,2026-06-24,541.95,21,-14.5863,-1.4815,-11.1663,-13.8219,3.9953,-15.7683,True,0.0
2026-05-25,HONASA,Honasa Consumer Limited,,pocket_pivot,100.0,100.0,True,True,False,391.25,2026-06-24,415.95,21,6.3131,4.0383,4.2684,7.3227,12.0383,-2.4026,False,0.0
2026-05-25,IBULLSLTD,Indiabulls Limited,,vcp,100.0,100.0,False,True,False,19.96,2026-06-24,26.45,21,32.515,16.1323,22.5952,34.7194,43.5371,-4.2585,False,0.0
2026-05-25,IDEAFORGE,Ideaforge Technology Limited,,vcp,100.0,100.0,True,True,False,814.7,2026-06-24,817.45,21,0.3375,1.743,18.4362,5.6156,21.7933,-4.652,False,0.0
2026-05-25,IKS,Inventurus Knowledge Solutions Limited,,vcp,100.0,100.0,False,True,False,1647.4,2026-06-24,1717.6,21,4.2613,1.384,2.1913,3.1868,6.7136,-2.5677,True,0.0
2026-05-25,INDUSINDBK,IndusInd Bank Limited,Banking,vcp,100.0,100.0,False,True,False,926.1,2026-06-24,927.6,21,0.162,-1.4685,-0.3563,-2.2298,2.9586,-4.8699,False,0.0
2026-05-25,INDUSTOWER,Indus Towers Limited,,vcp,100.0,100.0,True,True,False,438.85,2026-06-24,398.6,21,-9.1717,-2.2103,-4.432,-8.8527,2.404,-9.3084,True,0.0
2026-05-25,INGERRAND,Ingersoll Rand (India) Limited,,vcp,100.0,100.0,False,True,False,4331.4,2026-06-24,4581.6,21,5.7764,-13.9147,-8.6785,7.3556,9.8075,-14.5773,True,0.0
2026-05-25,INOXINDIA,INOX India Limited,,vcp,100.0,100.0,True,True,False,1440.0,2026-06-24,1988.3,21,38.0764,0.8472,17.1319,36.6806,45.7639,-1.0278,True,0.0
2026-05-25,IRISDOREME,Iris Clothings Limited,,vcp,100.0,100.0,False,True,False,35.6,2026-06-24,41.0,21,15.1685,0.0281,1.2079,13.2022,16.2079,-7.2753,False,0.0
2026-05-25,JAYBARMARU,Jay Bharat Maruti Limited,,pocket_pivot,100.0,100.0,False,True,False,120.89,2026-06-24,159.83,21,32.2111,4.3428,14.8317,37.4886,47.9775,-9.6699,True,0.0
2026-05-25,JSFB,Jana Small Finance Bank Limited,,vcp,100.0,100.0,False,True,False,478.55,2026-06-24,460.95,21,-3.6778,2.5494,-0.7105,-3.5628,5.945,-6.1331,False,0.0
2026-05-25,JSWENERGY,JSW Energy Limited,,vcp,100.0,100.0,False,True,False,557.05,2026-06-24,574.4,21,3.1146,5.6548,2.3966,2.1273,10.8249,-1.5708,False,0.0
2026-05-25,KANORICHEM,Kanoria Chemicals & Industries Limited,,vcp,100.0,100.0,False,True,False,91.43,2026-06-24,126.0,21,37.8103,6.3108,-1.0937,35.7869,44.3727,-4.6812,False,0.0
2026-05-25,KAPSTON,Kapston Services Limited,,vcp,100.0,100.0,True,True,False,343.05,2026-06-24,370.0,21,7.856,-1.8656,-1.6178,2.7401,13.0739,-9.6342,True,0.0
2026-05-25,KARURVYSYA,Karur Vysya Bank Limited,,vcp,100.0,100.0,True,True,False,292.0,2026-06-24,294.95,21,1.0103,0.3596,-2.1918,0.8733,3.3048,-7.8938,True,0.0
2026-05-25,KEI,KEI Industries Limited,,vcp,100.0,100.0,True,True,False,5281.5,2026-06-24,5419.0,21,2.6034,-0.3787,-0.0095,5.5571,8.0754,-4.0519,False,0.0
2026-05-25,KERNEX,Kernex Microsystems (India) Limited,,vcp,100.0,100.0,False,True,False,1464.0,2026-06-24,2036.0,21,39.071,23.2719,29.0915,33.9276,46.5164,-6.7691,True,0.0
2026-05-25,KESORAMIND,Kesoram Industries Limited,,vcp,100.0,100.0,True,True,False,13.22,2026-06-24,11.35,21,-14.1452,-9.3797,-17.9274,-12.4054,3.4796,-21.3313,False,0.0
2026-05-25,KIMS,Krishna Institute of Medical Sciences Limited,,vcp,100.0,100.0,False,True,False,756.8,2026-06-24,797.2,21,5.3383,-1.3742,3.277,6.6794,8.0867,-4.149,False,0.0
2026-05-25,KINGFA,Kingfa Science & Technology (India) Limited,,vcp,100.0,100.0,True,True,False,5271.5,2026-06-24,5094.0,21,-3.3672,1.2994,-1.4322,-2.3997,8.1172,-6.4593,False,0.0
2026-05-25,KIRLPNU,Kirloskar Pneumatic Company Limited,,vcp,100.0,100.0,False,True,False,1659.8,2026-06-24,1909.2,21,15.0259,-4.8982,-0.8917,19.4722,32.3714,-9.6277,True,0.0
2026-05-25,KMEW,Knowledge Marine & Engineering Works Limited,,vcp,100.0,100.0,True,True,False,2046.0,2026-06-24,2317.4,21,13.2649,-12.9765,-4.2131,13.9345,17.7322,-16.3587,False,0.0
2026-05-25,KOPRAN,Kopran Limited,,pocket_pivot,100.0,100.0,False,True,False,188.48,2026-06-24,195.88,21,3.9261,3.9474,-2.5626,4.5734,16.1927,-12.3514,False,0.0
2026-05-25,KOTAKBANK,Kotak Mahindra Bank Limited,Banking,vcp,100.0,100.0,False,True,False,392.85,2026-06-24,405.95,21,3.3346,-3.5128,-2.8382,2.24,4.6201,-5.2565,False,0.0
2026-05-25,KOTYARK,Kotyark Industries Limited,,vcp,100.0,100.0,False,True,False,437.5,2026-06-24,43.3,21,-90.1029,-3.8971,-6.9257,3.7257,6.0571,-90.1143,False,0.0
2026-05-25,KRISHANA,Krishana Phoschem Limited,,vcp,100.0,100.0,False,True,False,666.85,2026-06-24,733.95,21,10.0622,2.9392,1.6196,1.9195,10.9545,-2.5718,True,0.0
2026-05-25,KSHITIJPOL,Kshitij Polyline Limited,,vcp,100.0,100.0,False,True,False,4.11,2026-06-24,4.57,21,11.1922,26.2774,59.1241,17.0316,75.1825,-2.6764,False,0.0
2026-05-25,LALPATHLAB,Dr. Lal Path Labs Ltd.,,vcp,100.0,100.0,False,True,False,1614.9,2026-06-24,1661.2,21,2.8671,-3.3377,-2.4212,3.3872,11.6478,-7.1088,True,0.0
2026-05-25,LAURUSLABS,Laurus Labs Limited,,vcp,100.0,100.0,True,True,False,1356.3,2026-06-24,1454.2,21,7.2182,1.9391,5.021,9.1941,10.0494,-1.2018,True,0.0
2026-05-25,LINCOLN,Lincoln Pharmaceuticals Limited,,vcp,100.0,100.0,True,True,False,719.15,2026-06-24,603.0,21,-16.151,-17.9587,-11.312,-15.6157,7.0708,-18.6401,False,0.0
2026-05-25,LINDEINDIA,Linde India Limited,,vcp,100.0,100.0,False,True,False,7255.0,2026-06-24,7150.0,21,-1.4473,-4.3418,-5.5134,-0.4135,5.2791,-7.9945,False,0.0
2026-05-25,LLOYDSENGG,LLOYDS ENGINEERING WORKS LIMITED,,vcp,100.0,100.0,False,True,False,74.63,2026-06-24,85.69,21,14.8198,-3.3499,-3.8188,17.7409,23.2614,-10.8803,False,0.0
2026-05-25,LOKESHMACH,Lokesh Machines Limited,,vcp,100.0,100.0,False,True,False,260.08,2026-06-24,286.5,21,10.1584,-4.2795,1.9494,14.4648,15.3491,-6.9325,False,0.0
2026-05-25,LT,Larsen & Toubro Limited,Infrastructure,vcp,100.0,100.0,False,True,False,4033.4,2026-06-24,4181.7,21,3.6768,-0.8058,-3.2925,3.6198,5.2437,-4.4379,True,0.0
2026-05-25,LUPIN,Lupin Limited,,vcp,100.0,100.0,False,True,False,2287.2,2026-06-24,2367.6,21,3.5152,-1.6352,-1.0056,3.0867,4.7132,-2.9468,True,0.0
2026-05-25,MAHABANK,Bank of Maharashtra,,vcp,100.0,100.0,True,True,False,81.17,2026-06-24,88.53,21,9.0674,-2.7843,3.4496,8.2789,12.3568,-5.2606,True,0.0
2026-05-25,MANORG,Mangalam Organics Limited,,vcp,100.0,100.0,False,True,False,574.15,2026-06-24,565.15,21,-1.5675,-9.231,-19.899,0.6706,4.8506,-24.2097,False,0.0
2026-05-25,MARICO,Marico Limited,,vcp,100.0,100.0,False,True,False,823.35,2026-06-24,819.45,21,-0.4737,-1.506,-1.2328,-0.2793,2.6295,-3.4615,True,0.0
2026-05-25,MBAPL,Madhya Bharat Agro Products Limited,,vcp,100.0,100.0,True,True,False,544.5,2026-06-24,576.45,21,5.8678,-0.2296,1.7264,1.3774,6.1524,-4.4169,True,0.0
2026-05-25,MEDANTA,Global Health Limited,,vcp,100.0,100.0,False,True,False,1249.3,2026-06-24,1321.0,21,5.7392,-4.0423,-0.5763,4.2824,6.9319,-7.7083,False,0.0
2026-05-25,METROPOLIS,Metropolis Healthcare Limited,,vcp,100.0,100.0,False,True,False,524.5,2026-06-24,553.2,21,5.4719,3.2412,2.1068,3.5748,7.7216,-2.164,False,0.0
2026-05-25,MMP,MMP Industries Limited,,vcp,100.0,100.0,False,True,False,289.43,2026-06-24,273.15,21,-5.6248,-7.3351,-7.266,-4.7956,2.6155,-13.5197,False,0.0
2026-05-25,MUNJALSHOW,Munjal Showa Limited,,vcp,100.0,100.0,False,True,False,139.68,2026-06-24,127.5,21,-8.7199,-8.8918,-7.3597,-8.0326,2.6632,-9.6077,False,0.0
2026-05-25,NAM-INDIA,Nippon Life India Asset Management Limited,,vcp,100.0,100.0,True,True,False,1100.1,2026-06-24,1157.4,21,5.2086,-0.9272,-1.3908,6.2267,8.5356,-5.654,True,0.0
2026-05-25,NATCOPHARM,Natco Pharma Limited,,vcp,100.0,100.0,True,True,False,1173.0,2026-06-24,893.6,21,-23.8193,-19.9233,-26.2575,-23.8789,2.4723,-28.474,True,0.0
2026-05-25,NATIONALUM,National Aluminium Company Limited,,vcp,100.0,100.0,False,True,False,403.0,2026-06-24,348.55,21,-13.5112,7.7916,-4.7395,-11.8114,10.2978,-13.7717,True,0.0
2026-05-25,NAVINFLUOR,Navin Fluorine International Limited,,vcp,100.0,100.0,True,True,False,7445.5,2026-06-24,7698.5,21,3.398,-5.2851,-8.2869,0.7387,3.6129,-8.8577,True,0.0
2026-05-25,NAVINFLUOR,Navin Fluorine International Limited,,pocket_pivot,100.0,100.0,True,True,False,7445.5,2026-06-24,7698.5,21,3.398,-5.2851,-8.2869,0.7387,3.6129,-8.8577,True,0.0
2026-05-25,NGIL,Nakoda Group of Industries Limited,,vcp,100.0,100.0,False,True,False,38.49,2026-06-24,36.6,21,-4.9104,8.4697,5.2221,-2.5721,14.0296,-7.3785,False,0.0
2026-05-25,NITINSPIN,Nitin Spinners Limited,,vcp,100.0,100.0,True,True,False,501.75,2026-06-24,567.3,21,13.0643,1.1061,7.424,8.6198,14.3797,-4.2053,False,0.0
2026-05-25,NIVABUPA,Niva Bupa Health Insurance Company Limited,,vcp,100.0,100.0,False,True,False,83.96,2026-06-24,86.39,21,2.8942,0.0834,-0.8218,3.3826,6.0029,-3.8947,False,0.0
2026-05-25,NLCINDIA,NLC India Limited,,vcp,100.0,100.0,True,True,False,341.85,2026-06-24,325.25,21,-4.8559,2.1208,-4.1246,-4.3001,5.8944,-10.7503,False,0.0
