signal_date,ticker,pattern_type,score,entry_close,date,day_offset,open,high,low,close,volume,return_from_entry_pct,daily_return_pct
2026-06-04,JBMA,pocket_pivot,90.0,692.8,2026-06-17,9,684.7,704.4,680.5,692.9,1270904,0.0144,1.1976
2026-06-04,JBMA,pocket_pivot,90.0,692.8,2026-06-18,10,695.0,713.95,688.7,706.5,2762500,1.9775,1.9628
2026-06-04,JBMA,pocket_pivot,90.0,692.8,2026-06-19,11,708.0,738.0,699.15,727.3,5104745,4.9798,2.9441
2026-06-04,JBMA,pocket_pivot,90.0,692.8,2026-06-22,12,734.0,738.5,724.65,728.1,980853,5.0953,0.11
2026-06-04,JBMA,pocket_pivot,90.0,692.8,2026-06-23,13,727.0,727.7,710.2,716.9,791411,3.4786,-1.5383
2026-06-04,JBMA,pocket_pivot,90.0,692.8,2026-06-24,14,714.55,728.25,699.0,704.5,598729,1.6888,-1.7297
2026-06-04,JBMA,pocket_pivot,90.0,692.8,2026-06-25,15,705.2,709.35,688.05,693.1,511035,0.0433,-1.6182
2026-06-04,JBMA,pocket_pivot,90.0,692.8,2026-06-29,16,693.1,703.8,680.0,684.5,495243,-1.198,-1.2408
2026-06-04,JBMA,pocket_pivot,90.0,692.8,2026-06-30,17,686.0,702.95,681.0,697.75,707344,0.7145,1.9357
2026-06-04,JBMA,pocket_pivot,90.0,692.8,2026-07-01,18,699.95,719.85,699.9,702.7,971229,1.429,0.7094
2026-06-04,JBMA,pocket_pivot,90.0,692.8,2026-07-02,19,707.75,716.0,702.5,712.3,592236,2.8147,1.3662
2026-06-04,JBMA,pocket_pivot,90.0,692.8,2026-07-03,20,713.5,718.0,692.25,703.55,815382,1.5517,-1.2284
2026-06-04,JBMA,pocket_pivot,90.0,692.8,2026-07-06,21,702.5,703.3,688.05,692.45,375031,-0.0505,-1.5777
2026-06-04,JBMA,pocket_pivot,90.0,692.8,2026-07-07,22,690.9,693.1,668.7,672.35,415839,-2.9518,-2.9027
2026-06-04,JBMA,pocket_pivot,90.0,692.8,2026-07-08,23,665.0,691.5,656.35,661.35,730454,-4.5395,-1.6361
2026-06-04,JBMA,pocket_pivot,90.0,692.8,2026-07-09,24,665.0,675.65,665.0,670.0,236736,-3.291,1.3079
2026-06-04,JBMA,pocket_pivot,90.0,692.8,2026-07-10,25,675.0,696.0,673.3,684.7,638834,-1.1692,2.194
2026-06-05,ACUTAAS,pocket_pivot,100.0,3328.3,2026-06-05,0,3163.1,3348.9,3161.7,3328.3,1067585,0.0,5.2227
2026-06-05,ACUTAAS,pocket_pivot,100.0,3328.3,2026-06-08,1,3232.0,3444.3,3232.0,3316.2,757238,-0.3635,-0.3635
2026-06-05,ACUTAAS,pocket_pivot,100.0,3328.3,2026-06-09,2,3300.0,3311.6,3181.1,3198.7,378466,-3.8939,-3.5432
2026-06-05,ACUTAAS,pocket_pivot,100.0,3328.3,2026-06-10,3,3201.0,3295.0,3150.9,3207.0,390988,-3.6445,0.2595
2026-06-05,ACUTAAS,pocket_pivot,100.0,3328.3,2026-06-11,4,3230.0,3230.0,3070.0,3128.1,427084,-6.0151,-2.4602
2026-06-05,ACUTAAS,pocket_pivot,100.0,3328.3,2026-06-12,5,3154.0,3190.5,3070.2,3145.3,380507,-5.4983,0.5499
2026-06-05,ACUTAAS,pocket_pivot,100.0,3328.3,2026-06-15,6,3249.9,3249.9,3072.0,3096.7,285988,-6.9585,-1.5452
2026-06-05,ACUTAAS,pocket_pivot,100.0,3328.3,2026-06-16,7,3106.0,3109.0,2960.2,2996.5,530875,-9.9691,-3.2357
2026-06-05,ACUTAAS,pocket_pivot,100.0,3328.3,2026-06-17,8,2982.0,3058.6,2962.4,2999.9,282968,-9.8669,0.1135
2026-06-05,ACUTAAS,pocket_pivot,100.0,3328.3,2026-06-18,9,3005.0,3147.6,3005.0,3136.3,360896,-5.7687,4.5468
2026-06-05,ACUTAAS,pocket_pivot,100.0,3328.3,2026-06-19,10,3151.9,3261.0,3130.2,3246.2,340557,-2.4667,3.5041
2026-06-05,ACUTAAS,pocket_pivot,100.0,3328.3,2026-06-22,11,3262.6,3264.0,3170.2,3249.6,206990,-2.3646,0.1047
2026-06-05,ACUTAAS,pocket_pivot,100.0,3328.3,2026-06-23,12,3221.0,3300.0,3213.3,3277.2,260273,-1.5353,0.8493
2026-06-05,ACUTAAS,pocket_pivot,100.0,3328.3,2026-06-24,13,3301.4,3319.6,3233.8,3268.6,283229,-1.7937,-0.2624
2026-06-05,ACUTAAS,pocket_pivot,100.0,3328.3,2026-06-25,14,3275.2,3315.0,3215.2,3300.0,218052,-0.8503,0.9607
2026-06-05,ACUTAAS,pocket_pivot,100.0,3328.3,2026-06-29,15,3315.0,3603.6,3245.5,3568.2,2155162,7.2079,8.1273
2026-06-05,ACUTAAS,pocket_pivot,100.0,3328.3,2026-06-30,16,3585.0,3585.0,3442.0,3526.2,327647,5.946,-1.1771
2026-06-05,ACUTAAS,pocket_pivot,100.0,3328.3,2026-07-01,17,3545.0,3610.0,3521.0,3567.5,349604,7.1869,1.1712
2026-06-05,ACUTAAS,pocket_pivot,100.0,3328.3,2026-07-02,18,3600.0,3725.0,3579.7,3691.8,402261,10.9215,3.4842
2026-06-05,ACUTAAS,pocket_pivot,100.0,3328.3,2026-07-03,19,3709.0,3730.9,3656.1,3694.8,297410,11.0116,0.0813
2026-06-05,ACUTAAS,pocket_pivot,100.0,3328.3,2026-07-06,20,3694.8,3740.0,3475.0,3514.8,565586,5.6035,-4.8717
2026-06-05,ACUTAAS,pocket_pivot,100.0,3328.3,2026-07-07,21,3515.0,3540.0,3348.0,3391.0,476371,1.8838,-3.5222
2026-06-05,ACUTAAS,pocket_pivot,100.0,3328.3,2026-07-08,22,3395.0,3575.4,3392.4,3454.5,503473,3.7917,1.8726
2026-06-05,ACUTAAS,pocket_pivot,100.0,3328.3,2026-07-09,23,3450.0,3488.0,3368.0,3458.8,486255,3.9209,0.1245
2026-06-05,ACUTAAS,pocket_pivot,100.0,3328.3,2026-07-10,24,3485.9,3499.9,3373.1,3400.8,310324,2.1783,-1.6769
2026-06-05,EQUITASBNK,pocket_pivot,100.0,73.95,2026-06-05,0,72.8,74.25,72.66,73.95,15166973,0.0,1.5797
2026-06-05,EQUITASBNK,pocket_pivot,100.0,73.95,2026-06-08,1,73.2,76.26,72.56,74.83,10801060,1.19,1.19
2026-06-05,EQUITASBNK,pocket_pivot,100.0,73.95,2026-06-09,2,75.2,76.93,74.67,74.98,7486921,1.3928,0.2005
2026-06-05,EQUITASBNK,pocket_pivot,100.0,73.95,2026-06-10,3,75.4,75.49,73.07,73.52,2397543,-0.5815,-1.9472
2026-06-05,EQUITASBNK,pocket_pivot,100.0,73.95,2026-06-11,4,73.0,73.74,71.0,71.39,3614041,-3.4618,-2.8972
2026-06-05,EQUITASBNK,pocket_pivot,100.0,73.95,2026-06-12,5,72.6,76.25,72.6,75.54,14409502,2.1501,5.8131
2026-06-05,EQUITASBNK,pocket_pivot,100.0,73.95,2026-06-15,6,77.0,79.5,76.1,78.46,8069568,6.0987,3.8655
2026-06-05,EQUITASBNK,pocket_pivot,100.0,73.95,2026-06-16,7,78.04,80.14,77.5,78.75,4673415,6.4909,0.3696
2026-06-05,EQUITASBNK,pocket_pivot,100.0,73.95,2026-06-17,8,79.3,79.3,77.76,78.65,3409171,6.3556,-0.127
2026-06-05,EQUITASBNK,pocket_pivot,100.0,73.95,2026-06-18,9,78.98,79.29,77.2,77.7,2668337,5.071,-1.2079
2026-06-05,EQUITASBNK,pocket_pivot,100.0,73.95,2026-06-19,10,77.1,78.4,76.45,77.25,3156614,4.4625,-0.5792
2026-06-05,EQUITASBNK,pocket_pivot,100.0,73.95,2026-06-22,11,77.3,78.12,76.46,76.57,1604577,3.5429,-0.8803
2026-06-05,EQUITASBNK,pocket_pivot,100.0,73.95,2026-06-23,12,76.6,78.0,75.71,77.08,2324439,4.2326,0.6661
2026-06-05,EQUITASBNK,pocket_pivot,100.0,73.95,2026-06-24,13,76.8,79.43,76.4,77.05,5034635,4.192,-0.0389
2026-06-05,EQUITASBNK,pocket_pivot,100.0,73.95,2026-06-25,14,77.65,77.87,73.82,75.14,3308235,1.6092,-2.4789
2026-06-05,EQUITASBNK,pocket_pivot,100.0,73.95,2026-06-29,15,75.13,76.8,74.2,74.6,1490289,0.879,-0.7187
2026-06-05,EQUITASBNK,pocket_pivot,100.0,73.95,2026-06-30,16,74.99,75.99,73.85,75.41,2756353,1.9743,1.0858
2026-06-05,EQUITASBNK,pocket_pivot,100.0,73.95,2026-07-01,17,76.1,77.54,75.55,77.09,1949268,4.2461,2.2278
2026-06-05,EQUITASBNK,pocket_pivot,100.0,73.95,2026-07-02,18,77.48,78.35,76.56,77.45,2112599,4.7329,0.467
2026-06-05,EQUITASBNK,pocket_pivot,100.0,73.95,2026-07-03,19,78.5,78.62,75.51,76.3,1955062,3.1778,-1.4848
2026-06-05,EQUITASBNK,pocket_pivot,100.0,73.95,2026-07-06,20,76.4,77.7,75.4,77.54,3874490,4.8546,1.6252
2026-06-05,EQUITASBNK,pocket_pivot,100.0,73.95,2026-07-07,21,77.54,79.65,76.95,79.24,7713643,7.1535,2.1924
2026-06-05,EQUITASBNK,pocket_pivot,100.0,73.95,2026-07-08,22,79.01,79.2,75.57,76.82,3881232,3.881,-3.054
2026-06-05,EQUITASBNK,pocket_pivot,100.0,73.95,2026-07-09,23,76.82,78.93,76.49,78.17,3290031,5.7066,1.7574
2026-06-05,EQUITASBNK,pocket_pivot,100.0,73.95,2026-07-10,24,78.93,83.0,78.71,82.24,9276283,11.2103,5.2066
2026-06-05,GANESHBE,pocket_pivot,100.0,111.95,2026-06-05,0,102.5,118.0,101.05,111.95,5571472,0.0,9.2195
2026-06-05,GANESHBE,pocket_pivot,100.0,111.95,2026-06-08,1,109.0,112.89,106.35,107.88,1480273,-3.6356,-3.6356
2026-06-05,GANESHBE,pocket_pivot,100.0,111.95,2026-06-09,2,108.78,112.75,108.64,110.61,659892,-1.197,2.5306
2026-06-05,GANESHBE,pocket_pivot,100.0,111.95,2026-06-10,3,110.99,111.83,106.1,106.77,210566,-4.6271,-3.4717
2026-06-05,GANESHBE,pocket_pivot,100.0,111.95,2026-06-11,4,107.0,111.03,105.2,108.23,620999,-3.3229,1.3674
2026-06-05,GANESHBE,pocket_pivot,100.0,111.95,2026-06-12,5,109.0,113.0,107.91,108.28,284707,-3.2782,0.0462
2026-06-05,GANESHBE,pocket_pivot,100.0,111.95,2026-06-15,6,110.5,111.18,105.01,105.43,311284,-5.824,-2.6321
2026-06-05,GANESHBE,pocket_pivot,100.0,111.95,2026-06-16,7,105.89,107.78,103.82,104.67,298193,-6.5029,-0.7209
2026-06-05,GANESHBE,pocket_pivot,100.0,111.95,2026-06-17,8,104.99,105.84,99.75,101.58,529995,-9.2631,-2.9521
2026-06-05,GANESHBE,pocket_pivot,100.0,111.95,2026-06-18,9,101.79,106.55,101.13,105.23,441803,-6.0027,3.5932
2026-06-05,GANESHBE,pocket_pivot,100.0,111.95,2026-06-19,10,104.85,110.34,104.11,106.98,502035,-4.4395,1.663
2026-06-05,GANESHBE,pocket_pivot,100.0,111.95,2026-06-22,11,106.98,110.48,105.84,108.76,444111,-2.8495,1.6639
2026-06-05,GANESHBE,pocket_pivot,100.0,111.95,2026-06-23,12,109.6,112.0,107.01,108.0,279762,-3.5284,-0.6988
2026-06-05,GANESHBE,pocket_pivot,100.0,111.95,2026-06-24,13,108.28,108.3,105.0,105.79,212010,-5.5025,-2.0463
2026-06-05,GANESHBE,pocket_pivot,100.0,111.95,2026-06-25,14,107.47,108.0,102.76,103.64,170005,-7.423,-2.0323
2026-06-05,GANESHBE,pocket_pivot,100.0,111.95,2026-06-29,15,103.1,107.81,102.0,103.26,296823,-7.7624,-0.3667
2026-06-05,GANESHBE,pocket_pivot,100.0,111.95,2026-06-30,16,103.73,104.15,101.75,103.25,128505,-7.7713,-0.0097
2026-06-05,GANESHBE,pocket_pivot,100.0,111.95,2026-07-01,17,103.5,104.05,101.1,103.07,269243,-7.9321,-0.1743
2026-06-05,GANESHBE,pocket_pivot,100.0,111.95,2026-07-02,18,103.07,104.9,102.0,103.69,217710,-7.3783,0.6015
2026-06-05,GANESHBE,pocket_pivot,100.0,111.95,2026-07-03,19,103.79,104.9,102.5,103.32,124321,-7.7088,-0.3568
2026-06-05,GANESHBE,pocket_pivot,100.0,111.95,2026-07-06,20,103.35,104.08,100.5,101.33,285902,-9.4864,-1.9261
2026-06-05,GANESHBE,pocket_pivot,100.0,111.95,2026-07-07,21,101.57,102.18,97.89,98.62,137209,-11.9071,-2.6744
2026-06-05,GANESHBE,pocket_pivot,100.0,111.95,2026-07-08,22,98.9,99.39,94.3,95.53,116366,-14.6673,-3.1332
2026-06-05,GANESHBE,pocket_pivot,100.0,111.95,2026-07-09,23,95.53,98.9,95.53,96.65,189932,-13.6668,1.1724
2026-06-05,GANESHBE,pocket_pivot,100.0,111.95,2026-07-10,24,97.7,98.85,96.46,96.95,129375,-13.3988,0.3104
2026-06-05,GUFICBIO,pocket_pivot,100.0,369.95,2026-06-05,0,359.0,378.0,358.0,369.95,243828,0.0,3.0501
2026-06-05,GUFICBIO,pocket_pivot,100.0,369.95,2026-06-08,1,372.3,398.8,367.8,376.7,655414,1.8246,1.8246
2026-06-05,GUFICBIO,pocket_pivot,100.0,369.95,2026-06-09,2,379.0,392.95,377.8,386.8,123212,4.5547,2.6812
2026-06-05,GUFICBIO,pocket_pivot,100.0,369.95,2026-06-10,3,385.0,388.15,358.5,364.05,135096,-1.5948,-5.8816
2026-06-05,GUFICBIO,pocket_pivot,100.0,369.95,2026-06-11,4,364.1,372.0,348.6,353.2,121559,-4.5276,-2.9804
2026-06-05,GUFICBIO,pocket_pivot,100.0,369.95,2026-06-12,5,355.2,374.9,352.6,371.25,161321,0.3514,5.1104
2026-06-05,GUFICBIO,pocket_pivot,100.0,369.95,2026-06-15,6,373.0,377.25,358.5,360.4,81363,-2.5814,-2.9226
2026-06-05,GUFICBIO,pocket_pivot,100.0,369.95,2026-06-16,7,360.5,374.0,356.05,370.0,118082,0.0135,2.6637
2026-06-05,GUFICBIO,pocket_pivot,100.0,369.95,2026-06-17,8,373.7,373.85,363.3,366.45,38405,-0.9461,-0.9595
2026-06-05,GUFICBIO,pocket_pivot,100.0,369.95,2026-06-18,9,369.9,370.45,355.3,357.65,49457,-3.3248,-2.4014
2026-06-05,GUFICBIO,pocket_pivot,100.0,369.95,2026-06-19,10,357.65,361.35,352.7,355.25,70549,-3.9735,-0.671
2026-06-05,GUFICBIO,pocket_pivot,100.0,369.95,2026-06-22,11,356.0,367.4,355.1,360.4,59765,-2.5814,1.4497
2026-06-05,GUFICBIO,pocket_pivot,100.0,369.95,2026-06-23,12,360.0,375.0,359.65,370.0,114993,0.0135,2.6637
2026-06-05,GUFICBIO,pocket_pivot,100.0,369.95,2026-06-24,13,370.85,377.45,363.9,368.1,52495,-0.5001,-0.5135
2026-06-05,GUFICBIO,pocket_pivot,100.0,369.95,2026-06-25,14,372.0,376.85,358.1,361.65,89746,-2.2435,-1.7522
2026-06-05,GUFICBIO,pocket_pivot,100.0,369.95,2026-06-29,15,361.65,388.4,359.15,386.3,230942,4.4195,6.816
2026-06-05,GUFICBIO,pocket_pivot,100.0,369.95,2026-06-30,16,394.0,448.0,387.5,407.05,8345734,10.0284,5.3715
2026-06-05,GUFICBIO,pocket_pivot,100.0,369.95,2026-07-01,17,407.5,409.9,390.05,394.35,479905,6.5955,-3.12
2026-06-05,GUFICBIO,pocket_pivot,100.0,369.95,2026-07-02,18,395.55,400.45,382.4,385.65,242058,4.2438,-2.2062
2026-06-05,GUFICBIO,pocket_pivot,100.0,369.95,2026-07-03,19,388.0,404.9,386.15,389.95,282862,5.4061,1.115
2026-06-05,GUFICBIO,pocket_pivot,100.0,369.95,2026-07-06,20,389.9,389.9,373.0,375.15,175835,1.4056,-3.7954
2026-06-05,GUFICBIO,pocket_pivot,100.0,369.95,2026-07-07,21,373.0,384.45,371.75,380.4,133612,2.8247,1.3994
2026-06-05,GUFICBIO,pocket_pivot,100.0,369.95,2026-07-08,22,382.0,396.9,375.0,380.05,266484,2.7301,-0.092
2026-06-05,GUFICBIO,pocket_pivot,100.0,369.95,2026-07-09,23,377.2,391.35,377.2,386.95,132008,4.5952,1.8156
2026-06-05,GUFICBIO,pocket_pivot,100.0,369.95,2026-07-10,24,389.0,398.25,382.0,392.4,132576,6.0684,1.4085
2026-06-05,ITDC,pocket_pivot,100.0,669.95,2026-06-05,0,614.0,706.95,609.8,669.95,18236659,0.0,9.1124
2026-06-05,ITDC,pocket_pivot,100.0,669.95,2026-06-08,1,637.0,652.0,591.25,599.7,1846147,-10.4859,-10.4859
2026-06-05,ITDC,pocket_pivot,100.0,669.95,2026-06-09,2,595.9,603.0,587.15,593.9,578152,-11.3516,-0.9672
2026-06-05,ITDC,pocket_pivot,100.0,669.95,2026-06-10,3,596.7,632.9,592.0,600.75,1692229,-10.3291,1.1534
2026-06-05,ITDC,pocket_pivot,100.0,669.95,2026-06-11,4,599.0,599.0,566.05,578.9,494469,-13.5906,-3.6371
2026-06-05,ITDC,pocket_pivot,100.0,669.95,2026-06-12,5,585.0,598.9,578.05,585.1,237684,-12.6651,1.071
2026-06-05,ITDC,pocket_pivot,100.0,669.95,2026-06-15,6,590.0,631.0,587.3,598.05,704171,-10.7321,2.2133
2026-06-05,ITDC,pocket_pivot,100.0,669.95,2026-06-16,7,602.0,627.4,600.0,618.4,568950,-7.6946,3.4027
2026-06-05,ITDC,pocket_pivot,100.0,669.95,2026-06-17,8,620.9,631.35,615.2,622.25,206966,-7.1199,0.6226
2026-06-05,ITDC,pocket_pivot,100.0,669.95,2026-06-18,9,618.05,626.8,605.1,611.65,151909,-8.7021,-1.7035
2026-06-05,ITDC,pocket_pivot,100.0,669.95,2026-06-19,10,608.95,623.0,606.3,619.0,123317,-7.605,1.2017
2026-06-05,ITDC,pocket_pivot,100.0,669.95,2026-06-22,11,624.0,642.6,620.0,623.5,365764,-6.9334,0.727
2026-06-05,ITDC,pocket_pivot,100.0,669.95,2026-06-23,12,623.0,623.0,605.1,606.75,112652,-9.4335,-2.6864
2026-06-05,ITDC,pocket_pivot,100.0,669.95,2026-06-24,13,605.9,610.8,595.1,603.2,104924,-9.9634,-0.5851
2026-06-05,ITDC,pocket_pivot,100.0,669.95,2026-06-25,14,608.3,611.65,594.5,599.35,53905,-10.5381,-0.6383
2026-06-05,ITDC,pocket_pivot,100.0,669.95,2026-06-29,15,599.35,605.0,583.0,588.5,45579,-12.1576,-1.8103
2026-06-05,ITDC,pocket_pivot,100.0,669.95,2026-06-30,16,590.8,591.9,585.0,587.15,24610,-12.3591,-0.2294
2026-06-05,ITDC,pocket_pivot,100.0,669.95,2026-07-01,17,590.0,595.95,583.1,585.25,37929,-12.6427,-0.3236
2026-06-05,ITDC,pocket_pivot,100.0,669.95,2026-07-02,18,586.0,594.9,585.25,592.85,36656,-11.5083,1.2986
2026-06-05,ITDC,pocket_pivot,100.0,669.95,2026-07-03,19,595.0,596.9,586.0,587.95,26883,-12.2397,-0.8265
2026-06-05,ITDC,pocket_pivot,100.0,669.95,2026-07-06,20,589.75,594.6,582.9,585.7,31108,-12.5756,-0.3827
2026-06-05,ITDC,pocket_pivot,100.0,669.95,2026-07-07,21,589.6,702.8,586.4,702.8,13636321,4.9034,19.9932
2026-06-05,ITDC,pocket_pivot,100.0,669.95,2026-07-08,22,725.0,787.55,685.75,723.4,32758491,7.9782,2.9311
2026-06-05,ITDC,pocket_pivot,100.0,669.95,2026-07-09,23,701.0,768.7,701.0,728.1,15188110,8.6798,0.6497
2026-06-05,ITDC,pocket_pivot,100.0,669.95,2026-07-10,24,739.5,745.0,705.1,716.8,3469655,6.9931,-1.552
2026-06-05,KIMS,pocket_pivot,100.0,788.95,2026-06-05,0,769.5,797.0,763.45,788.95,2175866,0.0,2.5276
2026-06-05,KIMS,pocket_pivot,100.0,788.95,2026-06-08,1,785.0,811.0,779.0,801.2,1909673,1.5527,1.5527
2026-06-05,KIMS,pocket_pivot,100.0,788.95,2026-06-09,2,806.0,806.0,778.1,781.6,983941,-0.9316,-2.4463
2026-06-05,KIMS,pocket_pivot,100.0,788.95,2026-06-10,3,782.4,791.0,760.1,763.15,686603,-3.2702,-2.3605
2026-06-05,KIMS,pocket_pivot,100.0,788.95,2026-06-11,4,770.0,782.5,760.6,765.4,470896,-2.985,0.2948
2026-06-05,KIMS,pocket_pivot,100.0,788.95,2026-06-12,5,776.9,788.0,771.4,785.1,483256,-0.488,2.5738
2026-06-05,KIMS,pocket_pivot,100.0,788.95,2026-06-15,6,800.0,800.0,764.7,769.85,714510,-2.4209,-1.9424
2026-06-05,KIMS,pocket_pivot,100.0,788.95,2026-06-16,7,770.4,789.0,763.6,778.65,551283,-1.3055,1.1431
2026-06-05,KIMS,pocket_pivot,100.0,788.95,2026-06-17,8,785.0,799.35,782.8,796.4,917511,0.9443,2.2796
2026-06-05,KIMS,pocket_pivot,100.0,788.95,2026-06-18,9,795.0,804.8,784.55,789.75,453927,0.1014,-0.835
2026-06-05,KIMS,pocket_pivot,100.0,788.95,2026-06-19,10,782.0,818.0,781.05,804.25,761160,1.9393,1.836
2026-06-05,KIMS,pocket_pivot,100.0,788.95,2026-06-22,11,809.0,812.35,790.1,806.15,1319839,2.1801,0.2362
2026-06-05,KIMS,pocket_pivot,100.0,788.95,2026-06-23,12,808.9,815.95,800.0,807.35,467103,2.3322,0.1489
2026-06-05,KIMS,pocket_pivot,100.0,788.95,2026-06-24,13,806.85,806.85,793.1,797.2,419114,1.0457,-1.2572
2026-06-05,KIMS,pocket_pivot,100.0,788.95,2026-06-25,14,799.1,804.0,788.6,795.35,239051,0.8112,-0.2321
2026-06-05,KIMS,pocket_pivot,100.0,788.95,2026-06-29,15,795.4,812.95,791.6,805.45,563145,2.0914,1.2699
2026-06-05,KIMS,pocket_pivot,100.0,788.95,2026-06-30,16,814.0,834.7,808.3,814.6,1245700,3.2512,1.136
2026-06-05,KIMS,pocket_pivot,100.0,788.95,2026-07-01,17,818.0,841.0,818.0,831.0,361616,5.3299,2.0133
2026-06-05,KIMS,pocket_pivot,100.0,788.95,2026-07-02,18,834.0,846.0,830.6,837.9,564664,6.2044,0.8303
2026-06-05,KIMS,pocket_pivot,100.0,788.95,2026-07-03,19,837.5,855.8,837.5,850.65,561178,7.8205,1.5217
2026-06-05,KIMS,pocket_pivot,100.0,788.95,2026-07-06,20,854.7,858.0,818.1,824.25,314020,4.4743,-3.1035
2026-06-05,KIMS,pocket_pivot,100.0,788.95,2026-07-07,21,824.25,828.1,801.25,805.65,646136,2.1167,-2.2566
2026-06-05,KIMS,pocket_pivot,100.0,788.95,2026-07-08,22,800.0,822.0,790.0,805.95,665620,2.1548,0.0372
2026-06-05,KIMS,pocket_pivot,100.0,788.95,2026-07-09,23,805.0,831.0,801.75,813.75,536192,3.1434,0.9678
2026-06-05,KIMS,pocket_pivot,100.0,788.95,2026-07-10,24,816.05,824.15,809.5,814.9,405414,3.2892,0.1413
2026-06-05,MANINDS,pocket_pivot,100.0,537.55,2026-06-05,0,494.35,551.9,488.3,537.55,7371575,0.0,8.7387
2026-06-05,MANINDS,pocket_pivot,100.0,537.55,2026-06-08,1,526.0,535.85,501.4,506.0,610214,-5.8692,-5.8692
2026-06-05,MANINDS,pocket_pivot,100.0,537.55,2026-06-09,2,504.9,524.45,502.05,519.1,642143,-3.4322,2.5889
2026-06-05,MANINDS,pocket_pivot,100.0,537.55,2026-06-10,3,519.45,554.4,519.0,528.75,1056904,-1.6371,1.859
2026-06-05,MANINDS,pocket_pivot,100.0,537.55,2026-06-11,4,531.95,531.95,506.6,509.05,339778,-5.3018,-3.7258
2026-06-05,MANINDS,pocket_pivot,100.0,537.55,2026-06-12,5,515.95,547.45,515.95,545.95,605722,1.5626,7.2488
2026-06-05,MANINDS,pocket_pivot,100.0,537.55,2026-06-15,6,555.7,594.0,552.1,573.05,1364170,6.604,4.9638
2026-06-05,MANINDS,pocket_pivot,100.0,537.55,2026-06-16,7,575.05,579.8,564.05,571.3,386068,6.2785,-0.3054
2026-06-05,MANINDS,pocket_pivot,100.0,537.55,2026-06-17,8,574.0,598.5,571.05,592.6,881298,10.2409,3.7283
2026-06-05,MANINDS,pocket_pivot,100.0,537.55,2026-06-18,9,620.0,623.7,584.2,588.5,1463848,9.4782,-0.6919
2026-06-05,MANINDS,pocket_pivot,100.0,537.55,2026-06-19,10,590.9,613.0,575.15,587.6,834859,9.3108,-0.1529
2026-06-05,MANINDS,pocket_pivot,100.0,537.55,2026-06-22,11,595.65,603.0,586.1,601.4,371187,11.878,2.3485
2026-06-05,MANINDS,pocket_pivot,100.0,537.55,2026-06-23,12,605.0,605.0,583.05,594.3,288072,10.5572,-1.1806
2026-06-05,MANINDS,pocket_pivot,100.0,537.55,2026-06-24,13,595.75,609.0,586.05,593.5,552660,10.4083,-0.1346
2026-06-05,MANINDS,pocket_pivot,100.0,537.55,2026-06-25,14,600.2,600.75,564.8,569.15,431507,5.8785,-4.1028
2026-06-05,MANINDS,pocket_pivot,100.0,537.55,2026-06-29,15,568.0,580.65,567.95,574.4,202998,6.8552,0.9224
2026-06-05,MANINDS,pocket_pivot,100.0,537.55,2026-06-30,16,580.6,587.7,575.75,581.65,162683,8.2039,1.2622
2026-06-05,MANINDS,pocket_pivot,100.0,537.55,2026-07-01,17,586.35,593.4,579.0,583.3,190555,8.5108,0.2837
2026-06-05,MANINDS,pocket_pivot,100.0,537.55,2026-07-02,18,585.45,605.0,579.55,597.1,256458,11.078,2.3658
2026-06-05,MANINDS,pocket_pivot,100.0,537.55,2026-07-03,19,600.0,600.0,579.8,582.55,178432,8.3713,-2.4368
2026-06-05,MANINDS,pocket_pivot,100.0,537.55,2026-07-06,20,585.0,587.9,567.6,571.85,192730,6.3808,-1.8368
2026-06-05,MANINDS,pocket_pivot,100.0,537.55,2026-07-07,21,574.9,574.9,559.1,560.0,137083,4.1764,-2.0722
2026-06-05,MANINDS,pocket_pivot,100.0,537.55,2026-07-08,22,560.8,573.35,541.15,549.45,239641,2.2137,-1.8839
2026-06-05,MANINDS,pocket_pivot,100.0,537.55,2026-07-09,23,547.0,587.45,547.0,574.3,365438,6.8366,4.5227
2026-06-05,MANINDS,pocket_pivot,100.0,537.55,2026-07-10,24,577.0,584.8,563.1,566.5,156469,5.3855,-1.3582
2026-06-05,PARAS,pocket_pivot,100.0,960.15,2026-06-05,0,908.0,994.0,905.05,960.15,14940270,0.0,5.7434
2026-06-05,PARAS,pocket_pivot,100.0,960.15,2026-06-08,1,948.0,984.4,941.0,964.75,5893343,0.4791,0.4791
2026-06-05,PARAS,pocket_pivot,100.0,960.15,2026-06-09,2,968.05,1047.95,961.0,1039.15,8486137,8.2279,7.7118
2026-06-05,PARAS,pocket_pivot,100.0,960.15,2026-06-10,3,1045.0,1066.75,1001.05,1040.5,5841234,8.3685,0.1299
2026-06-05,PARAS,pocket_pivot,100.0,960.15,2026-06-11,4,1028.0,1044.85,968.1,989.1,3765768,3.0152,-4.9399
2026-06-05,PARAS,pocket_pivot,100.0,960.15,2026-06-12,5,1008.0,1105.2,1006.95,1097.15,6088215,14.2686,10.9241
2026-06-05,PARAS,pocket_pivot,100.0,960.15,2026-06-15,6,1125.5,1133.0,1040.0,1108.15,6807197,15.4143,1.0026
2026-06-05,PARAS,pocket_pivot,100.0,960.15,2026-06-16,7,1108.6,1116.5,1075.5,1089.35,2442273,13.4562,-1.6965
2026-06-05,PARAS,pocket_pivot,100.0,960.15,2026-06-17,8,1093.35,1302.0,1091.7,1285.65,14160494,33.901,18.0199
