trade_date,ticker,company_name,sector,pattern_type,score,pattern_score,macro_pass,triggered_today,setup_ready,entry_close,last_trade_date,last_close,trading_days_forward,return_to_last_pct,return_5d_pct,return_10d_pct,return_20d_pct,max_favorable_pct,max_adverse_pct,fundamental_pass,market_score_delta,pre_scan_sessions
2026-06-17,FEDERALBNK,The Federal Bank  Limited,,vcp,100.0,100.0,True,True,False,322.7,2026-07-10,329.85,16,2.2157,0.7747,2.572,,3.5947,-1.3945,False,0.0,25
2026-06-17,GNFC,Gujarat Narmada Valley Fertilizers and Chemicals Limited,,pocket_pivot,100.0,100.0,False,True,False,559.25,2026-07-10,502.45,16,-10.1565,-0.2235,-4.4882,,10.1475,-11.3724,False,0.0,25
2026-06-17,GVT&D,GE Vernova T&D India Limited,,vcp,100.0,100.0,True,True,False,5152.5,2026-07-10,4677.1,16,-9.2266,-1.9408,-6.3988,,9.6555,-16.1572,True,0.0,25
2026-06-17,HAPPYFORGE,Happy Forgings Limited,,pocket_pivot,100.0,100.0,True,True,False,1431.2,2026-07-10,1582.3,16,10.5576,6.8195,7.7557,,11.6755,-6.3373,False,0.0,25
2026-06-17,IOB,Indian Overseas Bank,,pocket_pivot,100.0,100.0,False,True,False,35.58,2026-07-10,34.58,16,-2.8106,-1.9112,-3.1478,,2.67,-6.4643,False,0.0,25
2026-06-17,KIRLPNU,Kirloskar Pneumatic Company Limited,,pocket_pivot,100.0,100.0,True,True,False,1832.4,2026-07-10,1783.7,16,-2.6577,4.1912,1.6972,,19.9029,-9.714,True,0.0,25
2026-06-17,LLOYDSENGG,LLOYDS ENGINEERING WORKS LIMITED,,pocket_pivot,100.0,100.0,False,True,False,87.69,2026-07-10,90.6,16,3.3185,-2.2808,-5.0405,,5.5879,-8.6555,False,0.0,25
2026-06-17,LMW,LMW Limited,,pocket_pivot,100.0,100.0,False,True,False,16410.0,2026-07-10,16134.0,16,-1.6819,-2.4497,-3.8026,,3.3333,-5.5454,False,0.0,25
2026-06-17,MAITHANALL,Maithan Alloys Limited,,pocket_pivot,100.0,100.0,False,True,False,1129.1,2026-07-10,1034.2,16,-8.4049,-8.4226,-10.07,,7.1739,-12.7624,False,0.0,25
2026-06-17,PARAS,Paras Defence and Space Technologies Limited,,pocket_pivot,100.0,100.0,True,True,False,1285.65,2026-07-10,1253.1,16,-2.5318,0.2178,4.523,,12.2389,-15.0858,False,0.0,25
2026-06-17,RATNAVEER,Ratnaveer Precision Engineering Limited,,pocket_pivot,100.0,100.0,True,True,False,181.17,2026-07-10,180.01,16,-0.6403,0.6789,-2.2907,,8.7376,-9.9409,False,0.0,25
2026-06-17,RICOAUTO,Rico Auto Industries Limited,,pocket_pivot,100.0,100.0,True,True,False,143.29,2026-07-10,132.94,16,-7.2231,-1.7377,-3.5871,,9.568,-10.9638,False,0.0,25
2026-06-17,ROSSTECH,Rossell Techsys Limited,,pocket_pivot,100.0,100.0,True,True,False,1020.4,2026-07-10,1011.5,16,-0.8722,-8.8397,-2.0433,,8.1929,-11.0741,False,0.0,25
2026-06-17,SIMPLEXINF,Simplex Infrastructures Limited,,pocket_pivot,100.0,100.0,False,True,False,281.85,2026-07-10,271.75,16,-3.5835,-10.3246,-5.6945,,3.6012,-12.5776,False,0.0,25
2026-06-17,SUNPHARMA,Sun Pharmaceutical Industries Limited,Pharma,vcp,100.0,100.0,False,True,False,1820.4,2026-07-10,1935.5,16,6.3228,2.9664,2.7796,,7.3336,-0.9778,False,0.0,25
2026-06-17,WALCHANNAG,Walchandnagar Industries Limited,,pocket_pivot,100.0,100.0,True,True,False,280.05,2026-07-10,261.0,16,-6.8024,2.4281,-11.8907,,12.7656,-19.6394,False,0.0,25
2026-06-17,YESBANK,Yes Bank Limited,,pocket_pivot,100.0,100.0,False,True,False,25.11,2026-07-10,23.94,16,-4.6595,-0.677,-3.4249,,2.6683,-7.1286,False,0.0,25
2026-06-17,KRISHNADEF,Krishna Defence And Allied Industries Limited,,pocket_pivot,99.5,99.5,True,True,False,1306.0,2026-07-10,1315.2,16,0.7044,1.9908,-7.0674,,7.1975,-10.4135,True,0.0,25
2026-06-17,DMART,Avenue Supermarts Limited,,pocket_pivot,94.6,94.6,False,True,False,4287.5,2026-07-10,4081.1,16,-4.814,1.1312,-2.344,,3.3096,-7.172,False,0.0,25
2026-06-17,NBCC,NBCC (India) Limited,,pocket_pivot,93.4,93.4,False,True,False,112.83,2026-07-10,99.98,16,-11.3888,-3.5008,-8.659,,1.294,-16.3875,True,0.0,25
2026-06-17,ASTRAMICRO,Astra Microwave Products Limited,,pocket_pivot,90.6,90.6,False,True,False,1574.4,2026-07-10,1803.7,16,14.5643,5.6021,14.0561,,18.8389,-5.9896,False,0.0,25
2026-06-17,RPTECH,Rashi Peripherals Limited,,pocket_pivot,90.0,90.0,True,True,False,685.8,2026-07-10,783.05,16,14.1805,11.1184,16.2438,,18.5258,-5.2129,False,0.0,25
2026-06-18,3MINDIA,3M India Limited,,vcp,100.0,100.0,False,True,False,33250.0,2026-07-10,35370.0,15,6.3759,0.391,5.9699,,6.7669,-2.7669,True,0.0,25
2026-06-18,AEROENTER,Aeroflex Enterprises Limited,,pocket_pivot,100.0,100.0,True,True,False,124.42,2026-07-10,124.97,15,0.4421,10.5932,5.0072,,20.1977,-7.2496,False,0.0,25
2026-06-18,ALOKINDS,Alok Industries Limited,,inside_bar_cluster,100.0,100.0,False,True,False,13.23,2026-07-10,12.58,15,-4.9131,-3.0234,-0.6047,,3.7793,-6.9539,False,0.0,25
2026-06-18,BEL,Bharat Electronics Limited,,pocket_pivot,100.0,100.0,False,True,False,428.6,2026-07-10,414.85,15,-3.2081,-4.993,-2.4615,,1.4932,-5.8446,True,0.0,25
2026-06-18,BEPL,Bhansali Engineering Polymers Limited,,pocket_pivot,100.0,100.0,False,True,False,107.06,2026-07-10,103.14,15,-3.6615,-7.5191,-3.9324,,2.5593,-10.6389,True,0.0,25
2026-06-18,CUPID,Cupid Limited,,pocket_pivot,100.0,100.0,True,True,False,169.19,2026-07-10,212.24,15,25.4448,7.9319,17.5247,,33.5776,-4.7048,True,0.0,25
2026-06-18,DLINKINDIA,D-Link (India) Limited,,pocket_pivot,100.0,100.0,False,True,False,526.3,2026-07-10,506.45,15,-3.7716,-1.9476,-0.2945,,4.3511,-5.7572,True,0.0,25
2026-06-18,ENGINERSIN,Engineers India Limited,,pocket_pivot,100.0,100.0,True,True,False,253.15,2026-07-10,239.64,15,-5.3368,-0.5254,-6.1861,,4.681,-7.94,True,0.0,25
2026-06-18,FLUOROCHEM,Gujarat Fluorochemicals Limited,,pocket_pivot,100.0,100.0,False,True,False,3837.5,2026-07-10,3941.5,15,2.7101,1.8684,3.3355,,5.2248,-4.4378,False,0.0,25
2026-06-18,GANDHAR,Gandhar Oil Refinery (India) Limited,,pocket_pivot,100.0,100.0,True,True,False,174.11,2026-07-10,203.15,15,16.6791,0.5973,7.2483,,20.4985,-10.0569,False,0.0,25
2026-06-18,ICIL,Indo Count Industries Limited,,pocket_pivot,100.0,100.0,True,True,False,405.85,2026-07-10,412.55,15,1.6509,5.0634,5.0881,,14.2787,-15.4614,False,0.0,25
2026-06-18,KPRMILL,K.P.R. Mill Limited,,pocket_pivot,100.0,100.0,False,True,False,1186.4,2026-07-10,1110.1,15,-6.4312,0.413,-0.1601,,12.441,-11.7245,True,0.0,25
2026-06-18,LICI,Life Insurance Corporation Of India,,pocket_pivot,100.0,100.0,False,True,False,430.0,2026-07-10,443.05,15,3.0349,-1.5465,0.0581,,4.6977,-2.6279,False,0.0,25
2026-06-18,MFSL,Max Financial Services Limited,,pocket_pivot,100.0,100.0,False,True,False,1688.2,2026-07-10,1633.1,15,-3.2638,-4.5492,-5.4259,,1.5046,-8.3284,False,0.0,25
2026-06-18,NYKAA,FSN E-Commerce Ventures Limited,,pocket_pivot,100.0,100.0,True,True,False,298.1,2026-07-10,330.1,15,10.7347,1.0902,4.0926,,11.0198,-5.468,False,0.0,25
2026-06-18,RADICO,Radico Khaitan Limited,,pocket_pivot,100.0,100.0,True,True,False,3690.0,2026-07-10,4073.7,15,10.3984,3.7886,5.4824,,12.7859,-3.3442,True,0.0,25
2026-06-18,RPTECH,Rashi Peripherals Limited,,pocket_pivot,100.0,100.0,True,True,False,730.0,2026-07-10,783.05,15,7.2671,6.9726,3.8288,,11.3493,-5.3425,False,0.0,25
2026-06-18,SBC,SBC Exports Limited,,pocket_pivot,100.0,100.0,True,True,False,39.88,2026-07-10,42.38,15,6.2688,4.2879,5.667,,12.8385,-5.9428,True,0.0,25
2026-06-18,SPAL,S. P. Apparels Limited,,pocket_pivot,100.0,100.0,True,True,False,920.95,2026-07-10,1159.7,15,25.9243,19.4365,21.4615,,32.6782,-7.704,False,0.0,25
2026-06-18,SPAL,S. P. Apparels Limited,,inside_bar_cluster,100.0,100.0,True,True,False,920.95,2026-07-10,1159.7,15,25.9243,19.4365,21.4615,,32.6782,-7.704,False,0.0,25
2026-06-18,STARHEALTH,Star Health and Allied Insurance Company Limited,,pocket_pivot,100.0,100.0,True,True,False,565.65,2026-07-10,603.25,15,6.6472,2.0242,2.5899,,8.583,-4.897,False,0.0,25
2026-06-18,STEELXIND,STEEL EXCHANGE INDIA LIMITED,,pocket_pivot,100.0,100.0,False,True,False,13.05,2026-07-10,12.01,15,-7.9693,-4.9042,-2.3755,,6.8966,-10.9579,True,0.0,25
2026-06-18,SUNPHARMA,Sun Pharmaceutical Industries Limited,Pharma,vcp,100.0,100.0,False,True,False,1824.8,2026-07-10,1935.5,15,6.0664,2.0824,4.384,,7.0747,-0.674,False,0.0,25
2026-06-18,UNITDSPR,United Spirits Limited,,pocket_pivot,100.0,100.0,False,True,False,1350.3,2026-07-10,1385.7,15,2.6216,2.5624,3.1845,,6.717,-2.8364,True,0.0,25
2026-06-18,VTL,Vardhman Textiles Limited,,pocket_pivot,100.0,100.0,True,True,False,661.4,2026-07-10,636.15,15,-3.8177,-4.0974,0.7333,,4.0218,-6.2594,False,0.0,25
2026-06-18,WALCHANNAG,Walchandnagar Industries Limited,,pocket_pivot,100.0,100.0,True,True,False,301.35,2026-07-10,261.0,15,-13.3897,-9.1588,-19.1804,,4.7951,-25.3194,False,0.0,25
2026-06-18,WELENT,Welspun Enterprises Limited,,pocket_pivot,100.0,100.0,False,True,False,570.35,2026-07-10,614.0,15,7.6532,0.3682,5.7684,,11.1072,-3.5329,False,0.0,25
2026-06-18,WELSPUNLIV,Welspun Living Limited,,pocket_pivot,100.0,100.0,True,True,False,163.0,2026-07-10,166.17,15,1.9448,2.6503,4.865,,6.3804,-9.319,False,0.0,25
2026-06-18,ZFCVINDIA,ZF Commercial Vehicle Control Systems India Limited,,pocket_pivot,100.0,100.0,False,True,False,15581.0,2026-07-10,2333.8,15,-85.0215,-83.2103,-84.4914,,4.6403,-85.2237,False,0.0,25
2026-06-18,LINDEINDIA,Linde India Limited,,vcp,98.6,98.6,False,True,False,7275.5,2026-07-10,7033.0,15,-3.3331,-3.4912,-1.3332,,4.0478,-5.1612,False,0.0,25
2026-06-18,GMRAIRPORT,GMR AIRPORTS LIMITED,,vcp,98.5,98.5,True,True,False,110.55,2026-07-10,112.51,15,1.773,-1.9086,2.0353,,4.6043,-3.7811,False,0.0,25
2026-06-18,UNIONBANK,Union Bank of India,,vcp,97.0,97.0,True,True,False,176.12,2026-07-10,164.51,15,-6.5921,-0.8006,-7.3984,,0.8403,-12.8435,True,0.0,25
2026-06-18,JSWINFRA,JSW Infrastructure Limited,,pocket_pivot,96.1,96.1,False,True,False,307.95,2026-07-10,330.05,15,7.1765,7.1278,5.8776,,11.5278,-3.4908,False,0.0,25
2026-06-18,YESBANK,Yes Bank Limited,,pocket_pivot,94.8,94.8,False,True,False,25.48,2026-07-10,23.94,15,-6.044,-2.394,-4.2779,,1.1774,-8.4772,False,0.0,25
2026-06-18,ASTRAMICRO,Astra Microwave Products Limited,,pocket_pivot,94.1,94.1,False,True,False,1670.0,2026-07-10,1803.7,15,8.006,3.0958,10.6886,,12.0359,-5.6886,False,0.0,25
2026-06-18,SETL,Standard Engineering Technology Limited,,pocket_pivot,93.3,93.3,False,True,False,180.17,2026-07-10,290.7,15,61.3476,18.7545,56.3801,,69.4511,-4.135,False,0.0,25
2026-06-18,NIBE,NIBE Limited,,pocket_pivot,91.1,91.1,False,True,False,1748.4,2026-07-10,1608.0,15,-8.0302,-5.2734,-5.7424,,5.6966,-16.2091,False,0.0,25
2026-06-18,MARICO,Marico Limited,,pocket_pivot,90.9,90.9,False,True,False,820.75,2026-07-10,852.5,15,3.8684,0.6153,2.1687,,6.3661,-1.8702,True,0.0,25
2026-06-18,CARBORUNIV,Carborundum Universal Limited,,pocket_pivot,90.0,90.0,False,True,False,1192.2,2026-07-10,1091.2,15,-8.4717,-4.1017,-4.412,,9.6209,-10.2248,False,0.0,25
2026-06-18,GNA,GNA Axles Limited,,pocket_pivot,90.0,90.0,True,True,False,412.85,2026-07-10,475.4,15,15.1508,5.7769,12.8739,,16.7494,-5.4257,False,0.0,25
2026-06-18,GOCLCORP,GOCL Corporation Limited,,pocket_pivot,90.0,90.0,False,True,False,424.95,2026-07-10,406.3,15,-4.3888,-3.8004,-5.0477,,8.2245,-8.1539,False,0.0,25
2026-06-18,MAITHANALL,Maithan Alloys Limited,,pocket_pivot,90.0,90.0,False,True,False,1136.2,2026-07-10,1034.2,15,-8.9773,-10.8608,-10.8256,,6.5041,-13.3075,False,0.0,25
2026-06-18,PARAS,Paras Defence and Space Technologies Limited,,pocket_pivot,90.0,90.0,True,True,False,1310.3,2026-07-10,1253.1,15,-4.3654,-5.8422,-1.244,,10.1275,-10.5548,False,0.0,25
2026-06-18,RATNAVEER,Ratnaveer Precision Engineering Limited,,pocket_pivot,90.0,90.0,True,True,False,187.13,2026-07-10,180.01,15,-3.8048,-3.5376,-7.2516,,5.2744,-8.5555,False,0.0,25
2026-06-18,LUPIN,Lupin Limited,,vcp,88.6,88.6,False,True,False,2327.1,2026-07-10,2496.3,15,7.2709,0.7047,6.3985,,8.5858,-2.0584,True,0.0,25
2026-06-18,MAXHEALTH,Max Healthcare Institute Limited,,vcp,85.0,85.0,False,True,False,1090.45,2026-07-10,1108.1,15,1.6186,3.0171,5.7728,,7.1026,-5.8646,False,0.0,25
2026-06-18,SBIN,State Bank of India,Banking,vcp,85.0,85.0,False,True,False,1042.7,2026-07-10,1036.0,15,-0.6426,0.2589,-0.2589,,1.64,-2.9731,True,0.0,25
2026-06-19,AADHARHFC,Aadhar Housing Finance Limited,,pocket_pivot,100.0,100.0,False,True,False,515.1,2026-07-10,534.55,14,3.776,0.7086,8.0373,,9.2992,-6.4162,False,0.0,25
2026-06-19,ABCAPITAL,Aditya Birla Capital Limited,,pocket_pivot,100.0,100.0,True,True,False,375.9,2026-07-10,408.3,14,8.6193,2.5007,9.0051,,9.2578,-1.942,False,0.0,25
2026-06-19,AEROENTER,Aeroflex Enterprises Limited,,pocket_pivot,100.0,100.0,True,True,False,135.87,2026-07-10,124.97,14,-8.0224,4.7325,-3.6653,,10.0684,-15.0659,False,0.0,25
2026-06-19,AVL,Aditya Vision Limited,,pocket_pivot,100.0,100.0,False,True,False,629.9,2026-07-10,635.8,14,0.9367,6.1359,3.1434,,11.9225,-3.9451,True,0.0,25
2026-06-19,BERGEPAINT,Berger Paints (I) Limited,,pocket_pivot,100.0,100.0,False,True,False,550.7,2026-07-10,497.25,14,-9.7058,-5.8834,-5.2388,,1.6343,-11.7487,True,0.0,25
2026-06-19,BHAGCHEM,Bhagiradha Chemicals & Industries Limited,,pocket_pivot,100.0,100.0,False,True,False,279.26,2026-07-10,295.9,14,5.9586,1.1602,1.8406,,9.8976,-13.0917,False,0.0,25
2026-06-19,CARBORUNIV,Carborundum Universal Limited,,pocket_pivot,100.0,100.0,False,True,False,1241.7,2026-07-10,1091.2,14,-12.1205,-4.0106,-7.828,,5.2509,-13.8037,False,0.0,25
2026-06-19,CUPID,Cupid Limited,,pocket_pivot,100.0,100.0,True,True,False,176.92,2026-07-10,212.24,14,19.9638,6.4888,20.4443,,27.7414,-3.7701,True,0.0,25
2026-06-19,ESAFSFB,ESAF Small Finance Bank Limited,,pocket_pivot,100.0,100.0,False,True,False,36.33,2026-07-10,35.73,14,-1.6515,-10.4321,-5.0647,,2.3947,-12.7993,False,0.0,25
2026-06-19,FINEORG,Fine Organic Industries Limited,,pocket_pivot,100.0,100.0,False,True,False,5285.8,2026-07-10,4999.5,14,-5.4164,0.9138,-2.8056,,2.2929,-8.2069,True,0.0,25
2026-06-19,GANDHAR,Gandhar Oil Refinery (India) Limited,,pocket_pivot,100.0,100.0,True,True,False,180.26,2026-07-10,203.15,14,12.6983,-0.6102,4.4547,,16.3874,-4.5712,False,0.0,25
2026-06-19,GOODLUCK,Goodluck India Limited,,pocket_pivot,100.0,100.0,False,True,False,1423.4,2026-07-10,1565.9,14,10.0112,3.597,4.4963,,10.6506,-6.351,False,0.0,25
2026-06-19,HAPPYFORGE,Happy Forgings Limited,,pocket_pivot,100.0,100.0,True,True,False,1465.0,2026-07-10,1582.3,14,8.0068,4.3003,4.2253,,9.099,-1.7065,False,0.0,25
2026-06-19,INDSWFTLAB,Ind-Swift Laboratories Limited,,pocket_pivot,100.0,100.0,True,True,False,187.38,2026-07-10,246.44,14,31.5188,9.5474,18.3371,,32.3514,-9.5421,False,0.0,25
2026-06-19,INDUSINDBK,IndusInd Bank Limited,Banking,pocket_pivot,100.0,100.0,True,True,False,947.45,2026-07-10,1015.8,14,7.2141,-3.3828,6.5808,,9.5572,-4.9923,False,0.0,25
2026-06-19,JTLIND,JTL INDUSTRIES LIMITED,,pocket_pivot,100.0,100.0,False,True,False,79.23,2026-07-10,78.04,14,-1.502,-1.3379,4.8719,,10.0593,-10.1855,False,0.0,25
2026-06-19,KMEW,Knowledge Marine & Engineering Works Limited,,pocket_pivot,100.0,100.0,True,True,False,2072.9,2026-07-10,2412.7,14,16.3925,7.3858,8.9102,,17.7095,-5.2053,False,0.0,25
2026-06-19,LICI,Life Insurance Corporation Of India,,pocket_pivot,100.0,100.0,False,True,False,440.15,2026-07-10,443.05,14,0.6589,-2.022,-2.5105,,2.2833,-4.4871,False,0.0,25
2026-06-19,MACPOWER,Macpower CNC Machines Limited,,pocket_pivot,100.0,100.0,True,True,False,1182.05,2026-07-10,1371.7,14,16.0442,11.497,21.137,,24.3602,-11.0021,True,0.0,25
2026-06-19,NIACL,The New India Assurance Company Limited,,pocket_pivot,100.0,100.0,False,True,False,202.31,2026-07-10,183.92,14,-9.09,-10.3406,-8.0372,,7.7554,-13.2025,False,0.0,25
2026-06-19,OLECTRA,Olectra Greentech Limited,,pocket_pivot,100.0,100.0,False,True,False,1520.3,2026-07-10,1423.6,14,-6.3606,-3.0389,-2.7034,,2.3482,-9.2284,False,0.0,25
2026-06-19,PANAMAPET,Panama Petrochem Limited,,pocket_pivot,100.0,100.0,True,True,False,483.25,2026-07-10,428.1,14,-11.4123,-17.1133,-8.3704,,5.9596,-17.5996,False,0.0,25
2026-06-19,PARAS,Paras Defence and Space Technologies Limited,,pocket_pivot,100.0,100.0,True,True,False,1408.65,2026-07-10,1253.1,14,-11.0425,-16.026,-3.5672,,2.4385,-16.7998,False,0.0,25
2026-06-19,PSPPROJECT,PSP Projects Limited,,pocket_pivot,100.0,100.0,True,True,False,969.1,2026-07-10,1069.2,14,10.3292,1.0061,13.4042,,17.9445,-7.8217,False,0.0,25
2026-06-19,RELTD,Ravindra Energy Limited,,pocket_pivot,100.0,100.0,False,True,False,170.75,2026-07-10,174.12,14,1.9736,-4.5505,3.7775,,15.0512,-15.672,False,0.0,25
2026-06-19,RML,Rane (Madras) Limited,,pocket_pivot,100.0,100.0,False,True,False,1121.15,2026-07-10,1299.6,14,15.9167,0.4148,11.35,,18.0841,-12.5898,False,0.0,25
2026-06-19,SBC,SBC Exports Limited,,pocket_pivot,100.0,100.0,True,True,False,43.59,2026-07-10,42.38,14,-2.7759,-4.2212,-3.2576,,3.2347,-8.0064,True,0.0,25
2026-06-19,SCHAEFFLER,Schaeffler India Limited,,pocket_pivot,100.0,100.0,False,True,False,4329.9,2026-07-10,4085.0,14,-5.656,-5.4897,-4.4689,,2.2887,-6.9263,True,0.0,25
2026-06-19,SHRIRAMPPS,Shriram Properties Limited,,vcp,100.0,100.0,False,True,False,91.81,2026-07-10,89.96,14,-2.015,-5.0866,-0.5337,,2.3854,-8.9968,False,0.0,25
2026-06-19,SIEMENS,Siemens Limited,,vcp,100.0,100.0,True,True,False,3759.6,2026-07-10,3496.5,14,-6.9981,-4.9606,-5.0005,,1.2794,-9.6154,True,0.0,25
2026-06-19,SPAL,S. P. Apparels Limited,,pocket_pivot,100.0,100.0,True,True,False,1028.4,2026-07-10,1159.7,14,12.7674,2.2365,7.3512,,18.8156,-9.0675,False,0.0,25
2026-06-19,STARHEALTH,Star Health and Allied Insurance Company Limited,,pocket_pivot,100.0,100.0,True,True,False,580.25,2026-07-10,603.25,14,3.9638,0.7755,0.1896,,5.8509,-3.7398,False,0.0,25
2026-06-19,SUNPHARMA,Sun Pharmaceutical Industries Limited,Pharma,vcp,100.0,100.0,False,True,False,1838.3,2026-07-10,1935.5,14,5.2875,1.9855,4.0527,,6.2884,-0.9465,False,0.0,25
2026-06-19,THELEELA,Leela Palaces Hotels & Resorts Limited,,pocket_pivot,100.0,100.0,False,True,False,494.2,2026-07-10,501.0,14,1.376,-2.9846,1.6188,,3.3994,-8.8628,False,0.0,25
2026-06-19,VENUSPIPES,Venus Pipes & Tubes Limited,,pocket_pivot,100.0,100.0,False,True,False,1546.1,2026-07-10,1807.9,14,16.9329,10.0317,17.1658,,21.2729,-3.2404,True,0.0,25
2026-06-19,WABAG,VA Tech Wabag Limited,,pocket_pivot,100.0,100.0,False,True,False,1983.6,2026-07-10,2221.2,14,11.9782,0.731,3.6146,,13.3293,-6.7352,False,0.0,25
2026-06-19,TVSSCS,TVS Supply Chain Solutions Limited,,pocket_pivot,99.8,99.8,False,True,False,140.31,2026-07-10,141.66,14,0.9622,-6.058,-1.5608,,4.4117,-7.9467,False,0.0,25
2026-06-19,KIRLPNU,Kirloskar Pneumatic Company Limited,,pocket_pivot,98.3,98.3,True,True,False,1950.0,2026-07-10,1783.7,14,-8.5282,-2.2718,-5.2,,12.6718,-11.4462,True,0.0,25
2026-06-19,ICICIGI,ICICI Lombard General Insurance Company Limited,,pocket_pivot,96.4,96.4,False,True,False,1870.1,2026-07-10,1826.2,14,-2.3475,-5.4543,-4.5292,,1.2513,-7.3312,True,0.0,25
2026-06-19,WALCHANNAG,Walchandnagar Industries Limited,,pocket_pivot,96.3,96.3,True,True,False,312.05,2026-07-10,261.0,14,-16.3596,-12.1615,-24.307,,1.2017,-27.8801,False,0.0,25
2026-06-19,GABRIEL,Gabriel India Limited,,pocket_pivot,93.3,93.3,False,True,False,1197.4,2026-07-10,1250.8,14,4.4597,6.4974,6.4891,,7.9255,-5.4535,True,0.0,25
2026-06-19,SETL,Standard Engineering Technology Limited,,pocket_pivot,92.8,92.8,False,True,False,186.11,2026-07-10,290.7,14,56.1979,25.4258,43.8397,,64.0428,-3.8203,False,0.0,25
2026-06-19,RBLBANK,RBL Bank Limited,,pocket_pivot,92.1,92.1,True,True,False,378.85,2026-07-10,380.65,14,0.4751,-3.9725,-2.7056,,0.7523,-6.3746,False,0.0,25
2026-06-19,LINDEINDIA,Linde India Limited,,vcp,91.5,91.5,True,True,False,7460.5,2026-07-10,7033.0,14,-5.7302,-2.1915,-3.5788,,1.4677,-7.5129,False,0.0,25
2026-06-19,GNA,GNA Axles Limited,,pocket_pivot,90.0,90.0,True,True,False,413.15,2026-07-10,475.4,14,15.0672,4.381,14.5589,,16.6646,-1.2465,False,0.0,25
2026-06-19,POLICYBZR,PB Fintech Limited,,vcp,85.0,85.0,False,True,False,1636.7,2026-07-10,1580.4,14,-3.4398,-0.8309,-3.4215,,4.558,-5.5722,False,0.0,25
2026-06-22,ABCAPITAL,Aditya Birla Capital Limited,,pocket_pivot,100.0,100.0,True,True,False,391.95,2026-07-10,408.3,13,4.1715,0.0,3.4316,,4.7838,-4.3118,False,1.0,25
2026-06-22,AEROENTER,Aeroflex Enterprises Limited,,pocket_pivot,100.0,100.0,True,True,False,144.99,2026-07-10,124.97,13,-13.8078,-2.5795,-16.1873,,3.145,-20.4083,False,0.0,25
2026-06-22,AJANTPHARM,Ajanta Pharma Limited,,vcp,100.0,100.0,True,True,False,3189.7,2026-07-10,3348.6,13,4.9817,7.3048,3.9283,,9.9445,-3.7151,True,0.0,25
2026-06-22,BBL,Bharat Bijlee Limited,,pocket_pivot,100.0,100.0,False,True,False,2899.5,2026-07-10,2756.0,13,-4.9491,-0.5035,-6.6287,,3.673,-9.2602,False,0.0,25
2026-06-22,BELRISE,Belrise Industries Limited,,vcp,100.0,100.0,True,True,False,247.5,2026-07-10,231.56,13,-6.4404,-3.6081,-7.0828,,1.8182,-11.1879,False,0.0,25
2026-06-22,CANFINHOME,Can Fin Homes Limited,,vcp,100.0,100.0,False,True,False,892.4,2026-07-10,921.5,13,3.2609,-2.7398,1.9498,,4.4263,-7.7039,False,0.0,25
2026-06-22,CERA,Cera Sanitaryware Limited,,vcp,100.0,100.0,False,True,False,6661.5,2026-07-10,6313.5,13,-5.224,-3.1524,-4.2633,,1.1784,-6.5226,True,0.0,25
2026-06-22,CHOLAFIN,Cholamandalam Investment and Finance Company Limited,,vcp,100.0,100.0,False,True,False,1718.8,2026-07-10,1807.8,13,5.178,4.1308,7.831,,9.0877,-1.3905,False,-1.0,25
2026-06-22,CUPID,Cupid Limited,,pocket_pivot,100.0,100.0,True,True,False,179.79,2026-07-10,212.24,13,18.0488,5.6399,22.9824,,25.7022,-3.2149,True,0.0,25
2026-06-22,DELHIVERY,Delhivery Limited,,pocket_pivot,100.0,100.0,False,True,False,483.8,2026-07-10,520.3,13,7.5444,-2.4287,7.0484,,8.3092,-4.9504,False,1.0,25
2026-06-22,GALAPREC,Gala Precision Engineering Limited,,pocket_pivot,100.0,100.0,True,True,False,1173.1,2026-07-10,1187.7,13,1.2446,-5.6304,1.8668,,7.4077,-9.8372,False,0.0,25
2026-06-22,GPTINFRA,GPT Infraprojects Limited,,pocket_pivot,100.0,100.0,False,True,False,135.56,2026-07-10,123.87,13,-8.6235,-1.6081,-8.2325,,10.6521,-10.2759,True,0.0,25
2026-06-22,GREAVESCOT,Greaves Cotton Limited,,pocket_pivot,100.0,100.0,False,True,False,212.55,2026-07-10,263.6,13,24.0179,3.4956,4.4225,,25.6175,-7.0572,False,0.0,25
2026-06-22,HAPPYFORGE,Happy Forgings Limited,,pocket_pivot,100.0,100.0,True,True,False,1554.8,2026-07-10,1582.3,13,1.7687,-1.0934,-3.8011,,2.7978,-5.4348,False,0.0,25
2026-06-22,JASH,Jash Engineering Limited,,pocket_pivot,100.0,100.0,False,True,False,549.0,2026-07-10,532.75,13,-2.9599,-7.5956,-11.2386,,4.3443,-13.4699,False,0.0,25
2026-06-22,KDDL,KDDL Limited,,pocket_pivot,100.0,100.0,False,True,False,3164.4,2026-07-10,3251.2,13,2.743,1.8203,-0.8027,,7.951,-6.1402,False,0.0,25
2026-06-22,KIRLOSENG,Kirloskar Oil Engines Limited,,pocket_pivot,100.0,100.0,True,True,False,2389.8,2026-07-10,2491.9,13,4.2723,-1.0796,-5.0172,,13.8171,-7.9421,True,0.0,25
2026-06-22,KIRLOSIND,Kirloskar Industries Limited,,pocket_pivot,100.0,100.0,False,True,False,4313.4,2026-07-10,4134.3,13,-4.1522,-9.234,-6.7418,,6.0602,-12.5446,False,0.0,25
